,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grade_level
605,MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2.0,1.0,1,no,no,no,no,yes,no,no,no,5,5.0,5,2,3,2.0,0,5.0,,0,low
606,MS,F, 17 ,U,GT3,T,4,2,teacher,other,course,father,2.0,4.0,0,no,no,no,no,yes,yes,yes,yes,4,2.0,3,5,3,5.0,0.0,18.0,18.0,18,high
607,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2.0,2.0,0,no,no,no,yes,yes,yes,yes,yes,5,3.0,3,1,2,2.0,5,11.0,11.0,12,MEDIUM
608,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1.0,2.0,0,no,no,no,no,yes,yes,no,yes,5,2.0,3,1,2,3.0,2,8.0,10.0,11,medium
609,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2.0,2.0,0,no,yes,no,no,yes,no,no,no,4,,1,1,1,,0,11.0,11.0,12,medium
610,MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2.0,2.0,3,no,yes,no,yes,yes,no,no,yes,3,5.0,4,1,4,1.0,0,8.0,, 0 ,low
611,MS,F,18,R,GT3,T,2,2,services,other,home,mother,,3.0,0,no,no,no,no,yes,yes,yes,yes,4,2.0,1,1,1,4.0,5,14.0,14.0, 15 ,high
612,MS,M,17,R,GT3,T,4,3,services,other,home,mother,2.0,2.0,1,no,yes,yes,yes,no,yes,yes,yes,4,,5,1,3,,4,10.0,11.0,11,medium
613,MS,F,18,U,GT3,T,3,3,services,services,course,father,1.0,2.0,0,no,yes,no,no,yes,yes,no,yes,5,3.0,4,3,3,5.0,0.0,10.0,10.0,10,MEDIUM
614,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2.0,2.0,0,no,yes,yes,yes,yes,yes,yes,no,4,3.0,3,1,2,5.0,2,12.0,12.0,12,medium
615,MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2.0,2.0,0,no,no,no,no,yes,yes,no,yes,1,2.0,3,1,2,5.0,0,15.0,14.0,15,high
616,MS,M,18,U,LE3,T,1,1,other,services,home,father,2.0,1.0,0,no,no,no,no,no,yes,yes,yes,3,3.0,2,1,2,3.0,2,14.0,13.0,14,HIGH
617,MS,F, 18 ,U,LE3,T,1,1,at_home,services,course,father,2.0,3.0,0,no,no,no,no,yes,yes,yes,no,5,3.0,2,1,1,4.0,0,19.0,17.0,18,high
618,MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3.0,2.0,0,no,no,no,no,yes,yes,no,yes,4,3.0,4,1,4,5.0,0,16.0,15.0,15, high 
619,MS,F,18,U,GT3,T,3,3,services,services,other,mother,2.0,,0,no,yes,no,no,yes,yes,yes,yes,4,3.0,2,1,3,,6,13.0,12.0,13,medium
620,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1.0,2.0,0,no,yes,no,yes,yes,yes,yes,yes,2,3.0,4,1,1,,4,15.0,14.0,15,high
621,MS,F, 17 ,R,GT3,T,1,2,other,services,course,father,2.0,2.0,0,no,no,no,no,no,yes,no,no,3,2.0,2,1,2,3.0,0,13.0,13.0, 13 ,medium
622,MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2.0,2.0,0,no,yes,yes,no,yes,yes,no,no,3,3.0,4,2,4,3.0,0,8.0,10.0,9,low
623,MS,M, 18 ,U,LE3,T,4,4,teacher,services,other,mother,2.0,3.0,0,no,no,no,no,yes,yes,yes,yes,4,2.0,2,2,2,,0,15.0,16.0,16,high
624,MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3.0,1.0,1,no,yes,no,no,yes,yes,yes,yes,5,2.0,1,1,2,1.0,0,8.0,8.0,9, low 
625,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2.0,1.0,0,no,yes,no,no,yes,yes,yes,yes,5,2.0,3,3,4,4.0,0.0,10.0,10.0,10,medium
626,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3.0,2.0,0,no,yes,no,no,no,yes,yes,yes,3,2.0,2,4,2,5.0,0,7.0,5.0,0,low
627,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3.0,,0,no,yes,no,yes,yes,no,yes,yes,4,,3,2,3,3.0,3,9.0,10.0,10,medium
628,MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1.0,3.0,0,no,no,no,yes,yes,yes,no,yes,3,4.0,3,1,1,3.0,8,10.0,11.0,12, medium 
629,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1.0,1.0,0,no,no,no,yes,yes,yes,yes,no,3,5.0,5,1,3,1.0,4,7.0,8.0,9,low
630,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2.0,3.0,0,no,no,no,no,yes,yes,yes,no,5,,4,1,1,1.0,0,15.0,17.0,17,high
631,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4.0,3.0,0,no,no,no,no,yes,yes,yes,no,4,3.0,2,3,4,4.0,12.0,10.0,11.0,12,medium
632,MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2.0,,1,,,,,,,,,4,3.0,3,1,1,3.0,4,7.0,8.0,9,low
633,MS,F, 18 ,R,LE3,T,4,4,teacher,services,course,mother,1.0,2.0,0,NO,NO,NO,YES,YES,YES,YES,NO,5,4.0,3,5,5,,3.0,13.0,14.0,14,high
634,MS,F,18,U,GT3,T,3,3,other,other,home,mother,1.0,,0,no,no,no,no,yes,yes,yes,yes,4,1.0,3,1,2,1.0,1,16.0,16.0,16,high
635,MS,F, 17 ,R,GT3,T,3,1,at_home,other,reputation,mother,1.0,2.0,0,no,yes,no,yes,no,yes,yes,no,4,5.0,4,2,3,,10,8.0,,9,low
636,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1.0,2.0,0,no,no,no,yes,no,yes,yes,no,3,2.0,4,1,4,2.0,4,17.0,18.0,19,high
637,MS,M,18,R,GT3,T,2,1,other,other,other,mother,2.0,1.0,0,no,no,no,yes,no,yes,yes,yes,4,4.0,3,1,3,,?,7.0,7.0,0,low
638,MS,M,17,U,GT3,T,2,3,other,services,home,father,2.0,2.0,0,,,,,,,,,4,4.0,3,1,1,3.0,4,14.0,15.0,16,high
639,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2.0,1.0,1, no , no , no , no , yes , yes , no , no ,4,3.0,2,1,3,5.0,?,5.0,8.0,0,low
640,MS,M,18,R,GT3,T,4,2,other,other,home,father,2.0,1.0,1, no , no , yes , no , yes , yes , no , no ,5,4.0,3,4,3,3.0,0,7.0,7.0,0,low
641,MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2.0,3.0,0, no , no , no , no , yes , yes , no , no ,5,,3,1,3,4.0,0,14.0,17.0,15,high
642,MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2.0,,0,no,no,no,no,yes,yes,yes,no,5,5.0,4,3,3,1.0,0.0,6.0,9.0,11,MEDIUM
643,MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3.0,1.0,0,no,yes,no,yes,yes,yes,yes,yes,4,4.0,3,2,2,5.0,4,7.0,9.0,10,medium
644,MS,F,19,R,GT3,T,2,3,services,other,course,mother,1.0,3.0,1,no,no,no,yes,no,yes,yes,no,5,4.0,2,1,2,5.0,4,10.0,11.0,10,medium
645,MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1.0,2.0,0,no,yes,no,no,yes,yes,yes,no,4,3.0,4,1,1,1.0,4,15.0,15.0,16,high
646,MS,F, 18 ,U,GT3,T,1,1,other,other,course,mother,2.0,,0,no,no,no,yes,yes,yes,no,no,1,1.0,1,3,3,5.0,18.0,11.0,12.0, 9 ,low
647,MS,M,17,U,LE3,T,3,1,services,services,course,mother,,1.0,0,no,no,no,no,no,yes,yes,no,2,4.0,5,3,4,2.0,6,10.0,10.0,10,medium
648,MS,M,18,R,LE3,T,3,2,services,other,course,mother,3.0,1.0,0,no,no,no,no,no,yes,yes,no,4,4.0,1,3,4,5.0,4,10.0,11.0,11,medium
